datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2014/09/17 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,9,0,1,-16.7360,-55.1320,
2014/09/17 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,9,0,1,-16.7430,-55.1660,
2014/09/17 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,9,0,1,-16.7350,-55.1760,
2014/09/17 17:27:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2,0,1,-19.4829,-56.4135,
2014/09/19 16:50:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.1,1,-18.0819,-56.2902,
2014/09/17 20:08:13,NOAA-18,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2,0,1,-19.4000,-55.7590,
2014/09/19 16:50:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,7,0.1,1,-16.1351,-57.1191,
2014/09/17 17:27:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2,0,1,-20.0346,-56.1002,
2014/09/18 17:09:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,9,4.1,1,-16.7140,-55.1120,
2014/09/18 17:09:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,9,3.3,1,-16.7000,-55.0860,
2014/09/18 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,1,-19.3977,-55.3412,
2014/09/18 20:00:00,GOES-13,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,9,2.2,1,-16.7000,-55.0700,
2014/09/19 20:00:00,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.1,1,-18.1000,-56.2700,
2014/09/19 18:30:00,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.9,-18.8600,-55.8000,
2014/09/21 17:52:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,1.2,0,-19.5818,-57.0708,
2014/09/22 17:34:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.9,-18.3280,-56.1102,
2014/09/23 17:27:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0.4,0.5,-19.8410,-57.4070,
2014/09/23 17:15:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,1,0.7,0.8,-16.3497,-55.4357,
2014/09/23 17:15:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.1,-19.4599,-57.5235,
2014/09/23 17:15:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.8,-18.8401,-55.9351,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.2,0.2,-16.1360,-58.1030,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.2,0.2,-16.1310,-58.1090,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,4,0.6,1,-17.9570,-55.1440,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,3,0.6,1,-17.9630,-55.1510,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,3,0.7,1,-17.9550,-55.1560,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.7,1,-17.8960,-55.3170,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,3,0.8,1,-17.9610,-55.1640,
2014/09/24 13:45:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,3,0.6,1,-17.9520,-55.1500,
2014/09/24 13:46:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2,41.8,0.9,-19.7170,-56.3560,
2014/09/24 14:45:00,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,21.9,0.8,-19.5400,-57.6900,
2014/09/24 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,19.7,0.6,-19.5778,-56.9079,
2014/09/24 04:25:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1,31.1,1,-15.8693,-56.1839,
2014/09/22 17:34:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,1.1,1,-18.4057,-56.4435,
2014/09/23 02:09:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,2,0,1,-19.7690,-55.4180,
2014/09/24 04:25:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,1,31,1,-15.8636,-56.1826,
2014/09/27 17:40:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,1.5,0.2,-18.9984,-56.2020,
2014/10/02 17:46:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,13,0.1,-17.7563,-55.5675,
2014/10/02 17:46:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,4.5,0.3,-19.1309,-55.7885,
2014/10/02 17:46:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,4.4,0.3,-19.1300,-55.7835,
2014/09/30 17:33:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,2.3,0.3,-20.0410,-57.3720,
2014/10/07 17:52:00,NPP-375,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,4,0,1,-19.7983,-56.9494,
2014/10/07 17:53:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.3,1,-17.2471,-56.1848,
2014/10/01 18:05:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-17.3307,-56.3424,
2014/10/01 18:05:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0.5,1,-17.7982,-56.0317,
2014/10/02 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,3.6,0.1,-17.9570,-55.6000,
2014/10/02 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,3.6,0.1,-17.9630,-55.5780,
2014/10/02 20:39:33,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,3.9,0.2,-17.9310,-55.6230,
2014/10/03 13:39:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.8,-18.3310,-56.0870,
2014/10/03 20:28:13,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-17.8790,-56.0140,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-17.9037,-55.9884,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-17.2544,-56.1314,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,0.7,1,-16.5254,-56.1788,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,3,0.2,0.9,-16.3907,-56.2716,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.2,1,-17.8448,-55.7937,
2014/10/03 04:57:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0.9,0.5,-17.9495,-55.5786,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-18.3259,-56.0939,
2014/10/03 17:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.9,-18.3996,-56.2088,
2014/10/04 17:09:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,1,1.8,0.9,-17.2310,-55.5180,
2014/10/04 17:09:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,1,1.9,0.9,-17.2295,-55.5188,
2014/04/10 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.3,-19.1505,-57.2572,
2014/07/06 04:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,25,0.4,1,-19.4609,-55.8945,
2014/07/30 17:45:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0.4,0,-19.6465,-57.2530,
2014/04/02 08:45:00,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.1,-17.9000,-56.0800,
2014/04/02 16:33:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.3,0,-17.7822,-55.2236,
2014/04/02 17:16:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,0,0.1,-17.2760,-55.2460,
2014/04/02 16:33:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,5.2,0,-16.8777,-55.1980,
2014/04/02 09:00:00,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.1,-17.9000,-56.0800,
2014/04/03 05:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.1,-19.1044,-57.2592,
2014/04/03 17:55:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,4,0,0.4,-19.4246,-56.4320,
2014/04/03 17:55:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,4,0,0.4,-19.4255,-56.4367,
2014/04/03 05:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.1,-19.1037,-57.2645,
2014/04/03 17:55:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,3.7,0,-16.6252,-55.0551,
2014/04/03 17:55:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,3.7,0,-16.6246,-55.0519,
2014/04/03 17:55:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,3.7,0,-16.6240,-55.0487,
2014/04/03 12:30:00,GOES-13,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,11.1,0.1,-16.5000,-55.1700,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.4,0.2,-19.0750,-57.2949,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.3,0.2,-19.0811,-57.2850,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.7,0.2,-19.0605,-57.2971,
2014/04/04 17:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.2,-18.6706,-57.0246,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.3,0.2,-19.0786,-57.2944,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.7,0.2,-19.0545,-57.2800,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.7,0.2,-19.0600,-57.2959,
2014/05/05 17:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0,-19.6881,-58.0310,
2014/04/06 16:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.2,-19.0323,-57.2948,
2014/04/06 16:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.4,-18.5705,-57.2288,
2014/04/04 17:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.4,-19.4656,-56.4173,
2014/04/04 05:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,4,0,0.9,-21.8570,-57.8428,
2014/04/04 17:03:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.5,-19.4770,-56.4160,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.3,0.2,-19.0769,-57.2811,
2014/04/04 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.5,-19.4750,-56.4270,
2014/04/04 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.4,-19.8430,-57.6590,
2014/04/04 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.4,-19.8410,-57.6690,
2014/04/06 01:28:34,NOAA-16N,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.2,-19.0710,-57.3150,
2014/04/06 04:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.2,-19.0894,-57.3106,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.7,0.2,-19.0562,-57.2932,
2014/04/06 01:28:34,NOAA-16N,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.2,-19.0590,-57.3020,
2014/04/06 04:28:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.2,-19.0901,-57.3072,
2014/04/05 17:18:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.1,0.1,-16.2443,-58.6026,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.7,0.2,-19.0564,-57.2965,
2014/04/01 20:46:22,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0.5,0.1,-19.0860,-55.8380,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,3.1,0.2,-19.0316,-57.2777,
2014/04/04 17:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.1,0.2,-18.7489,-57.0741,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.8,0.2,-19.0526,-57.2937,
2014/04/05 17:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.6395,-55.7667,
2014/04/06 01:26:48,NOAA-16N,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.2,-19.0610,-57.3020,
2014/04/06 16:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,6,0,1,-19.1495,-55.2472,
2014/04/06 16:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,1,-18.5723,-57.2453,
2014/04/06 16:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.9,-18.5772,-57.2447,
2014/04/06 01:26:48,NOAA-16N,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.2,-19.0730,-57.3150,
2014/04/06 16:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,6,0,1,-19.1500,-55.2513,
2014/04/06 05:30:00,GOES-13,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,9,0,0.3,-21.3200,-57.8300,
2014/04/04 17:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,4,0,0,-18.7055,-55.1590,
2014/04/04 17:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.5,-19.4725,-56.4160,
2014/04/05 17:46:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.4,-19.7650,-57.7390,
2014/04/05 17:46:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.4,-19.7640,-57.7290,
2014/04/05 17:46:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.7,0.2,-19.0580,-57.2810,
2014/04/05 17:46:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,2.5,0.2,-19.0700,-57.2900,
2014/04/05 17:47:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.1,0.1,-16.2410,-58.6030,
2014/05/05 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0,-19.6870,-58.0300,
2014/05/05 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.1,-999,-19.6980,-58.0280,
2014/05/05 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0,-19.6890,-58.0440,
2014/04/06 05:30:00,GOES-13,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,8,0,0.3,-21.3200,-57.8500,
2014/04/07 17:34:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.7,0.4,-16.2060,-58.7160,
2014/04/07 16:39:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0.1,0.7,-19.7533,-57.7469,
2014/04/07 18:20:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.6,-20.1642,-57.7226,
2014/04/07 14:47:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,1.3,0.8,-19.8680,-57.5360,
2014/04/07 14:47:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,1.5,0.4,-19.8610,-57.5280,
2014/04/07 16:39:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,1.5,0.5,-19.8554,-57.5293,
2014/04/08 08:43:31,NOAA-15D,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.4,-18.4070,-57.3770,
2014/04/08 13:51:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.9,-18.7400,-57.1310,
2014/04/08 18:01:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.9,-19.1037,-57.2128,
2014/04/08 13:52:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-19.1070,-57.2100,
2014/04/08 13:52:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.3,-19.6560,-57.5560,
2014/04/08 13:52:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.3,-19.8020,-57.5270,
2014/04/08 18:02:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,2,1.3,0.3,-15.7390,-57.9632,
2014/05/12 17:25:00,NPP-375,Brasil,MATO GROSSO DO SUL,LADARIO,Pantanal,6,0,0.1,-19.0246,-57.6220,
2014/05/12 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.2,-19.8544,-57.7275,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7912,-57.7808,
2014/04/09 05:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,1.6,0.8,-18.7380,-57.1246,
2014/04/09 20:14:31,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.6,-19.8100,-57.7990,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.3,-19.2408,-57.2101,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7856,-57.7902,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.2,-19.8106,-57.7857,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7910,-57.7870,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.3,-19.2440,-57.2160,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.4,-19.8020,-57.7860,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.3,-19.2480,-57.2088,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.2358,-57.2022,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7891,-57.7856,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7919,-57.7809,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7884,-57.7855,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.2420,-57.2030,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7821,-57.7908,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,2,0,0.5,-18.4752,-55.3527,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.4,-19.8037,-57.7870,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.3,-19.8071,-57.7864,
2014/04/09 05:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.1116,-57.2579,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.6,-19.7897,-57.7896,
2014/04/09 20:14:31,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7820,-57.8070,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.6,-19.7891,-57.7895,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.3,-19.2401,-57.2058,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7919,-57.7848,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.2365,-57.2065,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.3,-19.8099,-57.7817,
2014/04/09 05:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.2384,-57.2034,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.6,-19.7926,-57.7889,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.3,-19.2444,-57.2095,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7787,-57.7915,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.5,-19.8144,-57.2690,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,2,0,0.5,-18.4760,-55.3520,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.2,-19.8130,-57.7840,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.5,-19.7930,-57.8010,
2014/04/09 17:21:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,2,0,0.6,-18.4660,-55.3530,
2014/04/09 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.7828,-57.7949,
2014/04/11 04:35:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0.4,0.8,-19.7965,-57.8131,
2014/04/11 17:05:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.4,-18.7682,-57.3211,
2014/04/11 17:09:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,-999,-18.7790,-57.3190,
2014/04/11 14:22:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.2,-19.1460,-57.2310,
2014/04/11 14:22:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,28.8,-999,-18.2510,-56.8210,
2014/04/11 17:05:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,-999,-18.7764,-57.3156,
2014/04/10 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.3,-19.1148,-57.2509,
2014/04/10 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.3,-19.1277,-57.2687,
2014/04/10 16:00:00,GOES-13,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.3,-19.1500,-57.2400,
2014/04/10 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.3,-19.1477,-57.2616,
2014/04/11 04:34:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.2,-19.1160,-57.2353,
2014/04/11 04:34:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.2,-19.1215,-57.2814,
2014/04/11 04:34:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.2,-19.1532,-57.2718,
