datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/07/28 19:03:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4500,-57.3800,
2018/07/28 19:03:31,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,1,-18.3000,-56.0300,
2018/07/28 19:03:31,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3000,-56.0500,
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,66,0,1,-15.7466,-56.0357,8.7
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,67,0,1,-15.7470,-56.0391,8.7
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,67,0,1,-15.7474,-56.0425,12.8
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,67,0,1,-15.7520,-56.0351,8.7
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,67,0,1,-15.7524,-56.0385,8.7
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,68,0,1,-15.7528,-56.0419,12.8
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.4143,-56.7271,5.4
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.4164,-56.7264,8.1
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.4212,-56.7179,18.1
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.4217,-56.7218,18.1
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.4221,-56.7257,16.7
2018/07/28 16:42:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,69,0,1,-16.6461,-55.3104,2.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,48,0,1,-17.4661,-55.2446,5.3
2018/07/28 05:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,50,0,1,-17.7436,-55.0794,2.9
2018/07/28 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,49,0,1,-17.7411,-55.0739,1.9
2018/07/28 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,50,0,1,-17.7460,-55.0795,2
2018/07/26 17:18:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,57,0,1,-15.6774,-56.0331,2.3
2018/07/26 17:18:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,27,0,1,-15.8460,-56.2076,1.5
2018/07/28 21:18:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4500,-57.3800,
2018/07/28 21:18:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4500,-57.4000,
2018/07/28 21:03:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4500,-57.3800,
2018/07/28 21:03:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4500,-57.4000,
2018/07/28 18:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,6,0,1,-16.7300,-57.1904,20.5
2018/07/28 18:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,6,0,1,-16.7317,-57.1977,15.3
2018/07/28 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,24,0,1,-19.3467,-57.5991,4.1
2018/07/28 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,29,0,1,-19.4529,-56.4867,5
2018/07/28 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,28,0,1,-19.4599,-56.4849,5
2018/07/28 22:34:35,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.7049,-55.3255,
2018/07/28 22:34:26,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3191,-56.0668,
2018/07/28 22:34:26,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3180,-56.0596,
2018/07/28 22:34:26,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3169,-56.0524,
2018/07/28 22:34:15,NOAA-15,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9370,-55.4604,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.9,-20.4680,-57.4111,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4668,-57.4032,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,1,-20.4789,-57.4168,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4778,-57.4089,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4767,-57.4009,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,1,-20.4887,-57.4145,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4876,-57.4066,
2018/07/28 22:33:54,NOAA-15,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4865,-57.3987,
2018/07/28 22:03:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,1,-20.4700,-57.3800,
2018/07/28 22:03:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4700,-57.4000,
2018/07/28 22:03:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4500,-57.3800,
2018/07/28 22:03:18,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4500,-57.4000,
2018/07/28 02:35:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,49,0,1,-17.7410,-55.0730,13.4
2018/07/28 02:35:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,50,0,1,-17.7430,-55.0850,9.8
2018/07/28 02:35:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,50,0,1,-17.7440,-55.0780,19.6
2018/07/28 13:25:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,38,0,1,-17.6290,-55.8680,24.6
2018/07/28 23:03:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,1,-20.4700,-57.3800,
2018/07/28 23:03:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4700,-57.4000,
2018/07/28 23:03:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4500,-57.4000,
2018/07/28 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.8,-20.4472,-57.3861,9
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2932,-56.0620,5.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2944,-56.0199,4.8
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2956,-56.0312,14.8
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2960,-56.0350,10.9
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2964,-56.0387,10.9
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2968,-56.0425,27.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2972,-56.0463,27.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9189,-55.4795,6.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9192,-55.4830,6.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9196,-55.4865,3.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9200,-55.4365,4.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9223,-55.4850,4.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9243,-55.4254,12.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9247,-55.4289,9.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9250,-55.4324,9.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9254,-55.4359,4.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9304,-55.4318,5.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-19.2048,-55.8424,11.1
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,67,0,1,-15.7510,-56.0390,28
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.4210,-56.7340,17.2
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,6,0,1,-16.7270,-57.1910,8.9
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,6,0,1,-16.7300,-57.2060,16.8
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,29,0,1,-19.4570,-56.4920,23.3
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,28,0,1,-19.4580,-56.4850,11.8
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,28,0,1,-19.4600,-56.5000,14.2
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2820,-56.0290,29.2
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2930,-56.0260,56.8
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,1,-18.2960,-56.0430,60
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2990,-56.0590,110.8
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3020,-56.0760,16.7
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3080,-56.0410,56.2
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3110,-56.0570,58.1
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9170,-55.4460,17.2
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9260,-55.4260,18.2
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9290,-55.4440,17.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,53,0,1,-17.4449,-56.2449,3.9
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,39,0,1,-17.6334,-55.8676,2.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.6706,-55.3226,7.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.6710,-55.3259,7.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.6759,-55.3220,7.3
2018/07/28 04:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.2805,-56.6045,1.1
2018/07/28 04:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,1,-16.2818,-56.5988,1.1
2018/07/28 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,SONORA,Pantanal,50,0,1,-17.7402,-55.0782,3.8
2018/07/28 21:33:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4500,-57.3800,
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2838,-56.0248,18.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,1,-18.2841,-56.0286,16.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2857,-56.0437,15
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2872,-56.0588,5.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2876,-56.0626,5.7
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9350,-55.4790,44.9
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.6790,-55.3140,22.3
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.6790,-55.3200,35.1
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,45,0,1,-17.6830,-55.3340,23
2018/07/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,27,0,1,-19.3530,-57.6080,16.5
2018/07/28 18:33:17,GOES-16,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.7,-20.4500,-57.3800,
2018/07/28 18:18:31,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3000,-56.0500,
2018/07/28 18:03:30,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3000,-56.0500,
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2889,-56.0205,18.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2893,-56.0243,18.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2897,-56.0280,16.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2901,-56.0318,16.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2904,-56.0355,14.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2920,-56.0506,12.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2924,-56.0544,12.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2975,-56.0500,27.6
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.2979,-56.0538,27.6
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3015,-56.0343,10.9
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3023,-56.0419,27.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3027,-56.0457,27.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3031,-56.0494,27.6
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3035,-56.0532,27.6
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3039,-56.0570,13.8
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3082,-56.0451,40.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3086,-56.0488,20.6
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3090,-56.0526,20.6
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3094,-56.0564,4.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3150,-56.0558,4.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.3154,-56.0596,4.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.7580,-56.9740,6.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-18.7604,-56.9733,6.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9086,-55.4307,5.8
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9105,-55.4258,6.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9109,-55.4293,9.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9127,-55.4469,4.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9132,-55.4231,6.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9135,-55.4801,6.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9136,-55.4266,6.5
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9138,-55.4836,6.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9142,-55.4871,3.1
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9154,-55.4442,7.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9157,-55.4477,7.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,45,0,1,-18.9159,-55.4252,6.3
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9161,-55.4786,11.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9165,-55.4821,11.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9169,-55.4856,4.2
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9177,-55.4428,4.7
2018/07/28 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,45,0,1,-18.9181,-55.4463,4.7
2018/07/27 14:20:00,TERRA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,16,0,1,-16.0850,-58.4840,7.5
2018/08/19 03:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,3,0,1,-19.2919,-55.1667,3.4
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0,-18.9200,-56.6510,7.9
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0,-19.1800,-57.6750,8.6
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0,-19.2950,-56.8820,15.9
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0,-19.2960,-56.8940,36.8
2018/08/10 14:35:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6510,-56.8960,13.7
2018/08/10 14:35:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0,-19.2870,-56.8940,12.1
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,0,0,1,-18.4070,-55.2310,6.5
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.4400,-56.8740,11.1
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.5550,-56.2690,6.6
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0,-18.9190,-56.6400,13.5
2018/08/08 16:30:00,NPP-375,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,59,0.4,-999,-17.4581,-55.2415,6.3
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2871,-55.7130,3.4
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2874,-55.7102,4.8
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2881,-55.7134,3.3
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2922,-55.7119,3.4
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0,-20.7905,-57.6562,23.4
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0,-20.7914,-57.6607,11.1
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0,0,-20.7949,-57.6552,23.4
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-19.3307,-57.9211,7.7
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-19.3361,-57.9248,5.6
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.2,-22.1185,-57.8652,3.5
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.2,-22.1193,-57.8695,3.9
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,2,0,0.2,-22.1236,-57.8685,3.9
2018/08/09 13:50:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-19.2800,-56.8560,5.5
2018/08/09 13:50:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2820,-55.7080,6.4
2018/08/09 13:50:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2950,-56.0150,8.2
2018/08/09 13:50:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.3140,-56.0180,7
2018/08/09 13:50:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.3620,-55.5990,12.4
2018/08/09 20:06:10,NOAA-19,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0,-19.2979,-55.6694,
2018/08/09 17:54:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,2,0.3,0.3,-16.9017,-57.8278,2
2018/08/08 16:36:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,2,0.1,1,-15.6810,-56.0234,3
2018/08/08 16:36:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,2,0.1,1,-15.6838,-56.0225,3.8
